,Speaker Party,Speaker,"('ablehn', 'motion')","('absatz', 'buchstab')","('absatz', 'litera')","('angehor', 'arme')","('anlegerinn', 'anleg')","('annahm', 'motion')","('antrag', 'bundesrat')","('antrag', 'kommission')","('antrag', 'kommissionsmehr')","('antrag', 'mehrheit')","('antrag', 'mind')","('antrag', 'wurd')","('antwort', 'bundesrat')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('artikel', 'absatz')","('artikel', 'buchstab')","('ausdruck', 'gebracht')","('auslanderinn', 'ausland')","('ausserhalb', 'bauzon')","('automat', 'informationsaustausch')","('beantragt', 'einstimm')","('beantragt', 'kommission')","('beantragt', 'stimm')","('beid', 'rat')","('beim', 'eintret')","('bericht', 'kommission')","('beruf', 'vorsorg')","('beschluss', 'nationalrat')","('best', 'dank')","('bitt', 'antrag')","('bitt', 'dah')","('bitt', 'deshalb')","('bitt', 'dringend')","('bitt', 'mehrheit')","('bitt', 'minderheitsantrag')","('buchstab', 'a')","('buchstab', 'b')","('bund', 'kanton')","('bundesamt', 'justiz')","('bundesrat', 'antrag')","('bundesrat', 'beantragt')","('bundesrat', 'empfiehlt')","('bundesrat', 'folg')","('bundesrat', 'ja')","('bundesrat', 'kommission')","('bundesrat', 'leuenberg')","('bundesrat', 'meinung')","('bundesrat', 'merz')","('bundesrat', 'motion')","('bundesrat', 'standerat')","('bundesrat', 'villig')","('bundesrat', 'vorgeschlag')","('cvpfraktion', 'unterstutzt')","('dank', 'bundesrat')","('daran', 'erinn')","('darauf', 'aufmerksam')","('darauf', 'hinweis')","('darf', 'sag')","('darum', 'bitt')","('de', 'la')","('deshalb', 'bundesrat')","('deshalb', 'glaub')","('differenz', 'nationalrat')","('direkt', 'bundessteu')","('direkt', 'demokrati')","('diskussion', 'einverstand')","('eidgenoss', 'finanzkontroll')","('eidgenoss', 'steuerverwalt')","('einfach', 'sag')","('elt', 'sorg')","('empfiehlt', 'stimm')","('enthalt', 'abgelehnt')","('entsprech', 'antrag')","('entwurf', 'bundesrat')","('erneuerbar', 'energi')","('erwahnt', 'word')","('etwa', 'million')","('etwa', 'prozent')","('europa', 'gerichtshof')","('europa', 'union')","('fakultativ', 'referendum')","('fassung', 'bundesrat')","('fassung', 'mehrheit')","('fassung', 'nationalrat')","('fdpdie', 'liberal')","('fdpfraktion', 'bitt')","('fdpfraktion', 'empfiehlt')","('fdpfraktion', 'lehnt')","('fdpfraktion', 'mehrheit')","('fdpfraktion', 'unterstutzt')","('fdpliberal', 'fraktion')","('folg', 'geb')","('frag', 'herr')","('frag', 'herrn')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'forst')","('frau', 'kollegin')","('frau', 'leutenegg')","('frau', 'nationalratin')","('frau', 'sommaruga')","('ganz', 'klar')","('ganz', 'kurz')","('ganz', 'wichtig')","('geh', 'davon')","('geht', 'darum')","('geht', 'frag')","('geltend', 'recht')","('gemass', 'artikel')","('gesagt', 'word')","('glaub', 'wichtig')","('gross', 'mehrheit')","('grund', 'weshalb')","('herr', 'bieri')","('herr', 'bundesrat')","('herr', 'david')","('herr', 'jenny')","('herr', 'kolleg')","('herr', 'leuenberg')","('herr', 'nationalrat')","('herr', 'stahelin')","('herr', 'standerat')","('herr', 'visch')","('herrn', 'bundesrat')","('herrn', 'david')","('herrn', 'kolleg')","('herrn', 'standerat')","('heut', 'geltend')","('heut', 'morg')","('indirekt', 'gegenvorschlag')","('initiativ', 'folg')","('insof', 'glaub')","('international', 'organisation')","('ja', 'schon')","('jurist', 'person')","('kalt', 'progression')","('kanton', 'bern')","('kanton', 'schwyz')","('kanton', 'thurgau')","('kanton', 'zurich')","('klar', 'meinung')","('kommission', 'antrag')","('kommission', 'beantragt')","('kommission', 'bundesrat')","('kommission', 'empfiehlt')","('kommission', 'folg')","('kommission', 'rechtsfrag')","('kommission', 'stimm')","('kommission', 'wurd')","('kommission', 'zuzustimm')","('kommissionssprech', 'gesagt')","('konsumentinn', 'konsument')","('landlich', 'raum')","('lasst', 'mitteil')","('le', 'conseil')","('lehnt', 'spfraktion')","('leutenegg', 'oberholz')","('liegt', 'schriftlich')","('mehr', 'geld')","('mehrheit', 'cvpfraktion')","('mehrheit', 'fdpfraktion')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'spfraktion')","('mehrheit', 'svpfraktion')","('mehrheit', 'unterstutz')","('mehrheit', 'wak')","('mehrheit', 'zuzustimm')","('meinung', 'kommission')","('mieterinn', 'miet')","('milliard', 'frank')","('mind', 'folg')","('minderheitsantrag', 'abzulehn')","('mocht', 'beton')","('mocht', 'bitt')","('mocht', 'daran')","('mocht', 'einfach')","('mocht', 'nochmal')","('motion', 'abzulehn')","('motion', 'anzunehm')","('motion', 'nationalrat')","('nach', 'jahr')","('nam', 'bundesrat')","('nam', 'cvpfraktion')","('nam', 'fdpfraktion')","('nam', 'fdpliberal')","('nam', 'kommission')","('nam', 'mehrheit')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'beschloss')","('nationalrat', 'fassung')","('nationalrat', 'folg')","('nationalrat', 'kommission')","('offent', 'verkehr')","('organisation', 'arbeitswelt')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('postulat', 'uberweis')","('pro', 'helvetia')","('recht', 'gesagt')","('rentnerinn', 'rentn')","('richtig', 'gesagt')","('rund', 'milliard')","('sag', 'sei')","('sbb', 'cargo')","('schluss', 'gekomm')","('schon', 'gesagt')","('schriftlich', 'antwort')","('schriftlich', 'bericht')","('schweiz', 'tourismus')","('schweizer', 'nationalbank')","('seit', 'jahr')","('servic', 'public')","('sicherheitspolit', 'bericht')","('sicherheitspolit', 'kommission')","('sicht', 'bundesrat')","('sicht', 'spfraktion')","('sinn', 'bitt')","('sozialdemokrat', 'fraktion')","('spfraktion', 'antrag')","('spfraktion', 'beantrag')","('spfraktion', 'begrusst')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'eintret')","('spfraktion', 'empfiehlt')","('spfraktion', 'ersuch')","('spfraktion', 'lehnt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'minderheitsantrag')","('spfraktion', 'steht')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('st', 'gall')","('staatspolit', 'kommission')","('standort', 'schweiz')","('stellung', 'nehm')","('stellungnahm', 'bundesrat')","('stimm', 'abgelehnt')","('stimm', 'enthalt')","('svpfraktion', 'antrag')","('svpfraktion', 'beantrag')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'empfiehlt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'unterstutzt')","('svpfraktion', 'vorlag')","('teilt', 'antrag')","('uns', 'kommission')","('uns', 'sicht')","('unterstutzt', 'spfraktion')","('verdeckt', 'ermittl')","('vier', 'jahr')","('volkerrecht', 'vertrag')","('vollig', 'klar')","('vorberat', 'kommission')","('vorlag', 'einzutret')","('vorlauf', 'aufgenomm')","('vorlauf', 'aufnahm')","('vorlieg', 'motion')","('worum', 'geht')","('wurd', 'kommission')","('zwanzig', 'jahr')","('zwei', 'drei')","('zwei', 'drittel')","('zweit', 'saul')"
112,Schweizerische Volkspartei (SVP),Lukas Reimann,0,0,0,0,0,2,0,0,0,0,3,0,1,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,4,1,0,8,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,2,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,2,1,0,2,0,0,0
113,Schweizerische Volkspartei (SVP),Luzi Stamm,0,4,0,0,0,0,2,4,1,9,25,0,3,0,0,8,0,0,0,0,0,0,0,1,1,2,0,0,0,0,5,0,11,0,1,1,3,1,1,0,0,0,0,3,1,0,0,0,0,0,1,1,0,0,0,0,7,0,1,0,0,0,0,0,1,18,0,0,1,2,0,0,0,1,3,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,9,0,1,2,35,0,0,12,3,0,0,6,6,1,0,4,7,7,3,2,0,0,4,0,2,0,0,23,0,0,0,0,9,1,0,6,0,1,1,18,8,0,0,2,13,0,1,0,0,1,0,1,3,0,0,0,12,3,0,0,0,0,0,0,0,0,6,0,1,0,0,2,18,0,0,0,0,2,0,0,5,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,17,0,0,0,0,0,6,0,4,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,2,2,0,1,0,0,0,1,0,0,0,0,2,0,0,0,2,3,0,0,2,0,0,0,10,5,4,9,0,0
114,Schweizerische Volkspartei (SVP),Marcel Scherer,0,0,0,0,0,2,0,1,1,0,5,0,0,1,0,3,4,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,2,0,3,6,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,7,9,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,6,0,0,7,0,0,0,0,0,1,0,0,0,0,1,2,5,0,0,0,0,0,1,0,0,0,1,1,2,0,3,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,4,12,0,0,1,0,1,0,0,1,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,1,3,0,1,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,5,1,1,0,0,0
115,Schweizerische Volkspartei (SVP),Max Binder,0,11,0,0,0,0,0,1,1,5,30,0,1,0,0,30,2,1,0,0,0,1,4,5,9,2,1,0,3,1,1,0,0,1,6,0,9,8,3,1,1,0,0,1,0,1,15,1,0,1,11,0,3,0,0,0,1,0,3,1,0,1,0,1,0,0,0,0,0,4,0,0,0,0,5,0,0,7,9,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,3,0,18,0,0,3,0,0,0,10,0,0,6,14,2,4,3,1,0,1,0,0,31,0,0,4,0,0,0,0,2,6,0,0,0,0,4,0,0,1,1,0,1,0,2,0,1,5,7,1,14,2,1,5,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,19,15,0,3,0,0,4,0,0,26,2,2,1,1,0,0,0,0,1,0,2,0,0,0,1,3,0,0,2,1,0,0,1,20,0,13,0,0,0,1,0,1,2,2,4,2,7,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,6,1,1,12,1,0,0,0,0,0,2,0,2,0,0,2,11,0,0,0,0,2,0,2,0,0,0,0,3,4,1,0,0
116,Schweizerische Volkspartei (SVP),Maximilian Reimann,1,0,0,0,0,1,1,1,0,2,3,0,19,0,0,1,0,3,0,0,0,0,0,0,4,1,1,0,2,0,1,1,5,0,0,0,0,0,4,2,1,1,0,1,1,3,1,0,0,3,0,0,3,0,0,2,0,0,1,1,0,5,0,0,0,5,0,1,3,4,0,0,0,2,0,1,2,0,1,1,2,4,0,0,0,0,0,0,0,0,0,0,8,3,0,6,50,2,0,3,0,1,0,14,3,0,2,0,1,1,4,0,0,2,1,1,55,0,3,7,0,0,1,0,0,2,0,5,0,0,1,6,5,0,2,3,1,0,3,0,0,2,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,12,1,0,0,5,0,6,0,2,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,15,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,7,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,4,2,6,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,2,1,0,9,2,0,0,2,0,3,0,9,1,0
117,Schweizerische Volkspartei (SVP),Natalie Rickli,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,8,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,0,4,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,5,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,0,0,0,0,1,2,0
118,Schweizerische Volkspartei (SVP),Oskar Freysinger,0,1,0,0,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,3,0,0,4,0,0,0,5,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,1,0,0
119,Schweizerische Volkspartei (SVP),Peter Föhn,0,1,0,0,0,0,1,0,0,0,2,0,0,2,0,8,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,6,0,0,1,0,0,0,6,0,0,0,1,0,2,0,0,0,1,1,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
120,Schweizerische Volkspartei (SVP),Peter Spuhler,0,1,0,0,0,0,0,0,0,2,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,9,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,1,2,0,0,8,0,0,3,12,0,7,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,1,0,0,1,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,8,0,1,1,2,1,0,0,17,1,0,0,3,9,1,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,3,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,5,5,1
121,Schweizerische Volkspartei (SVP),Pirmin Schwander,1,5,0,0,0,1,1,0,1,4,36,0,1,0,0,51,2,0,1,0,9,0,0,0,1,0,0,0,0,0,13,31,30,14,6,7,4,4,16,3,1,3,0,3,4,0,1,0,7,1,0,0,3,0,0,1,4,1,0,2,0,1,0,0,3,0,0,0,1,1,0,0,0,2,1,0,3,0,0,5,1,0,2,0,0,0,0,0,0,0,0,0,16,0,0,1,31,0,0,7,0,0,0,17,0,0,5,27,8,22,10,23,0,0,4,0,8,0,0,14,0,0,0,0,3,3,0,0,0,3,2,7,13,0,5,1,14,0,1,5,0,0,12,0,0,1,1,1,10,0,1,0,1,4,0,0,0,0,3,0,1,0,0,14,3,0,4,1,0,0,0,0,67,28,1,1,0,1,3,4,4,1,0,5,0,0,0,0,0,0,0,34,0,0,0,0,0,0,31,0,0,0,0,0,1,3,1,0,4,4,0,0,0,7,7,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,7,3,2,0,1,1,5,5,6,3,0,1,6,0,0,3,4,0,0,15,0,0,2,6,2,5,8,2,0
122,Schweizerische Volkspartei (SVP),Roland F. Borer,0,1,0,2,0,2,0,0,1,6,6,0,7,4,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,2,0,0,1,4,0,0,2,0,1,1,0,1,0,0,0,1,0,1,0,0,2,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,2,1,1,9,0,0,14,0,0,0,3,2,0,0,10,0,0,0,0,0,1,2,0,15,0,0,14,0,0,0,1,1,3,0,1,0,0,0,0,1,0,2,2,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,1,4,0,0,0,0,4,0,0,1,1,0,0,1,2,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,4
123,Schweizerische Volkspartei (SVP),Roland Rino Büchel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
124,Schweizerische Volkspartei (SVP),Rudolf Joder,1,2,0,0,0,2,7,0,0,2,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,1,0,1,0,2,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,3,0,0,0,10,0,3,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,2,0,0,0,2,0,1,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,2,2,0,3,5,0,0,1,1,0,1,0,0,0
125,Schweizerische Volkspartei (SVP),Sebastian Frehner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
126,Schweizerische Volkspartei (SVP),Simon Schenk,4,11,0,0,0,1,1,2,3,3,9,0,1,0,0,28,5,0,0,0,0,0,0,1,0,1,0,4,0,2,14,0,0,5,0,1,3,0,2,0,3,0,0,0,1,0,1,0,0,2,2,0,3,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,0,3,0,1,1,3,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,1,1,3,0,0,2,0,0,0,1,3,0,2,5,0,0,2,0,0,3,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,1,0,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,3,0,6,4,0,4,0,0,0,0,3,0,0,0,0,0,9,0,0,1,0,0,0,0,1,4,0,33,0,0,0,2,1,0,8,0,0,6,0,0,0,0,0,0,1,0,0,0,1,0,3,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,1,0,32,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0
127,Schweizerische Volkspartei (SVP),Sylvia Flückiger-Bäni,1,1,0,6,0,0,0,0,1,2,8,0,1,3,0,18,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,2,2,0,0,0,1,0,0,0,0,0,3,2,0,1,5,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,2,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,22,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,3,1,1,3,1,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
128,Schweizerische Volkspartei (SVP),Theophil Pfister,2,3,0,0,0,1,0,1,1,5,20,0,0,0,0,23,6,0,0,0,0,0,0,0,1,0,0,0,1,1,6,2,2,0,2,1,4,4,7,0,1,1,0,5,0,0,0,1,2,0,3,0,2,0,0,0,2,1,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,12,0,0,0,16,1,0,1,4,8,0,13,1,0,2,0,0,5,0,0,16,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,10,0,8,0,0,1,1,0,19,10,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,4,0,9,0,0,1,0,0,1,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,1,1,10,1,4,3,1,4,3,0,0,0,0,0,7,4,0,0,4,0,0,0,0,2,0,0,0,0
